2,ElbowRight,0.5493,0.9206,2.2714,0.6046,0.7938,0.0476,0.0455
2,WristRight,0.7502,0.9137,2.2976,-0.0333,0.0577,0.7184,-0.6925
2,HandRight,0.8228,0.9120,2.2852,0.0685,-0.0511,0.7116,-0.6973
2,HandTipRight,0.8867,0.9112,2.2729,0.0000,0.0000,0.0000,0.0000
2,ThumbRight,0.8113,0.9037,2.3290,0.0000,0.0000,0.0000,0.0000
2,HipLeft,0.0261,0.3327,2.1546,0.7312,-0.6482,0.1436,-0.1564
2,KneeLeft,0.0027,-0.0321,2.1787,0.7275,-0.0459,-0.6846,0.0020
2,AnkleLeft,-0.0342,-0.3173,2.1561,0.7339,-0.0207,-0.6751,-0.0722
2,FootLeft,-0.0272,-0.3504,2.0098,0.0000,0.0000,0.0000,0.0000
2,HipRight,0.2116,0.3442,2.1660,0.6999,0.6935,-0.1060,-0.1339
2,KneeRight,0.2449,-0.0594,2.1725,0.6856,0.0341,0.7268,-0.0245
2,AnkleRight,0.3163,-0.3744,2.2522,0.7823,0.1603,0.6012,0.0300
2,FootRight,0.2770,-0.4144,2.0951,0.0000,0.0000,0.0000,0.0000
3,SpineBase,0.1203,0.3435,2.1983,0.0002,0.9993,0.0217,0.0300
3,SpineMid,0.1201,0.6581,2.2119,0.0002,0.9994,0.0217,0.0288
3,SpineShoulder,0.1193,0.8854,2.2162,-0.0014,0.9996,0.0094,0.0275
3,Neck,0.1189,0.9586,2.2149,-0.0029,0.9996,-0.0088,0.0275
3,Head,0.1590,1.0942,2.2277,0.0000,0.0000,0.0000,0.0000
3,ShoulderLeft,-0.0608,0.8388,2.2177,0.7908,-0.6120,-0.0042,0.0020
3,ElbowLeft,-0.3175,0.8746,2.2544,-0.6465,0.7534,0.1166,0.0273
3,WristLeft,-0.5235,0.8536,2.2731,0.5297,-0.5192,-0.5194,-0.4243
3,HandLeft,-0.6002,0.8666,2.2869,-0.4286,0.5988,0.4837,0.4730
3,HandTipLeft,-0.6886,0.8485,2.3174,0.0000,0.0000,0.0000,0.0000
3,ThumbLeft,-0.6189,0.9302,2.2731,0.0000,0.0000,0.0000,0.0000
3,ShoulderRight,0.3431,0.8636,2.2434,0.7389,0.6711,0.0487,0.0369
3,ElbowRight,0.5527,0.9204,2.2727,0.6060,0.7926,0.0550,0.0384
3,WristRight,0.7540,0.9136,2.2983,-0.0132,0.0751,0.7188,-0.6911
3,HandRight,0.8244,0.9132,2.2891,0.0726,-0.0188,0.7053,-0.7050
3,HandTipRight,0.8873,0.9343,2.2987,0.0000,0.0000,0.0000,0.0000
3,ThumbRight,0.8092,0.9034,2.3279,0.0000,0.0000,0.0000,0.0000
3,HipLeft,0.0255,0.3319,2.1545,0.7312,-0.6481,0.1445,-0.1565
3,KneeLeft,0.0027,-0.0321,2.1787,0.7279,-0.0455,-0.6842,0.0026
3,AnkleLeft,-0.0342,-0.3172,2.1562,0.7342,-0.0207,-0.6747,-0.0722
3,FootLeft,-0.0269,-0.3511,2.0075,0.0000,0.0000,0.0000,0.0000
3,HipRight,0.2110,0.3434,2.1662,0.6998,0.6937,-0.1055,-0.1337
3,KneeRight,0.2448,-0.0592,2.1724,0.6851,0.0343,0.7272,-0.0253
3,AnkleRight,0.3020,-0.3787,2.2555,0.7565,0.1469,0.6360,0.0405
3,FootRight,0.2753,-0.4163,2.0917,0.0000,0.0000,0.0000,0.0000
4,SpineBase,0.1203,0.3436,2.1983,0.0003,0.9993,0.0217,0.0297
4,SpineMid,0.1201,0.6582,2.2119,0.0003,0.9994,0.0217,0.0287
4,SpineShoulder,0.1194,0.8855,2.2161,-0.0013,0.9996,0.0093,0.0277
4,Neck,0.1190,0.9587,2.2148,-0.0027,0.9996,-0.0089,0.0277
4,Head,0.1594,1.0942,2.2277,0.0000,0.0000,0.0000,0.0000
4,ShoulderLeft,-0.0606,0.8389,2.2176,0.7907,-0.6122,-0.0040,0.0020
4,ElbowLeft,-0.3169,0.8748,2.2538,-0.6466,0.7536,0.1152,0.0273
4,WristLeft,-0.5231,0.8541,2.2722,0.5403,-0.5279,-0.5078,-0.4142
4,HandLeft,-0.6017,0.8680,2.2857,-0.4381,0.6086,0.4713,0.4643
4,HandTipLeft,-0.6910,0.8774,2.3179,0.0000,0.0000,0.0000,0.0000
4,ThumbLeft,-0.6114,0.9244,2.2633,0.0000,0.0000,0.0000,0.0000
4,ShoulderRight,0.3433,0.8638,2.2435,0.7386,0.6714,0.0490,0.0372
4,ElbowRight,0.5527,0.9204,2.2726,0.6064,0.7924,0.0537,0.0396
4,WristRight,0.7541,0.9136,2.2984,-0.0195,0.0694,0.7187,-0.6916
4,HandRight,0.8240,0.9118,2.2883,0.0727,-0.0290,0.7122,-0.6976
4,HandTipRight,0.8839,0.9084,2.2740,0.0000,0.0000,0.0000,0.0000
4,ThumbRight,0.8086,0.9019,2.3252,0.0000,0.0000,0.0000,0.0000
4,HipLeft,0.0255,0.3320,2.1546,0.7312,-0.6481,0.1444,-0.1563
4,KneeLeft,0.0027,-0.0321,2.1787,0.7277,-0.0453,-0.6844,0.0026
4,AnkleLeft,-0.0343,-0.3173,2.1562,0.7344,-0.0208,-0.6745,-0.0723
4,FootLeft,-0.0269,-0.3513,2.0070,0.0000,0.0000,0.0000,0.0000
4,HipRight,0.2109,0.3435,2.1662,0.6997,0.6938,-0.1057,-0.1339
4,KneeRight,0.2448,-0.0591,2.1723,0.6967,0.0347,0.7160,-0.0248
4,AnkleRight,0.3494,-0.3683,2.3163,0.7724,0.2468,0.5803,0.0759
4,FootRight,0.3003,-0.3982,2.1549,0.0000,0.0000,0.0000,0.0000
5,SpineBase,0.1199,0.3428,2.1981,0.0009,0.9993,0.0218,0.0296
5,SpineMid,0.1200,0.6579,2.2118,0.0008,0.9993,0.0218,0.0290
5,SpineShoulder,0.1194,0.8854,2.2161,-0.0010,0.9995,0.0094,0.0285
5,Neck,0.1190,0.9587,2.2148,-0.0026,0.9996,-0.0089,0.0285
5,Head,0.1596,1.0936,2.2278,0.0000,0.0000,0.0000,0.0000
5,ShoulderLeft,-0.0605,0.8389,2.2171,0.7906,-0.6123,-0.0032,0.0011
5,ElbowLeft,-0.3165,0.8749,2.2529,-0.6463,0.7537,0.1156,0.0289
5,WristLeft,-0.5223,0.8545,2.2709,0.5418,-0.5288,-0.5057,-0.4136
5,HandLeft,-0.6019,0.8680,2.2828,-0.4469,0.6043,0.4661,0.4668
5,HandTipLeft,-0.6857,0.8668,2.3133,0.0000,0.0000,0.0000,0.0000
5,ThumbLeft,-0.6129,0.9247,2.2648,0.0000,0.0000,0.0000,0.0000
5,ShoulderRight,0.3433,0.8638,2.2436,0.7384,0.6715,0.0493,0.0373
5,ElbowRight,0.5508,0.9206,2.2722,0.6054,0.7932,0.0507,0.0423
5,WristRight,0.7522,0.9135,2.2981,-0.0739,0.0174,0.7156,-0.6944
5,HandRight,0.8222,0.9117,2.2881,0.0190,-0.0798,0.7158,-0.6934
5,HandTipRight,0.8790,0.9044,2.2639,0.0000,0.0000,0.0000,0.0000
5,ThumbRight,0.8040,0.9001,2.3205,0.0000,0.0000,0.0000,0.0000
5,HipLeft,0.0251,0.3311,2.1544,0.7312,-0.6481,0.1445,-0.1562
5,KneeLeft,0.0027,-0.0323,2.1787,0.7276,-0.0452,-0.6845,0.0032
5,AnkleLeft,-0.0343,-0.3173,2.1562,0.7348,-0.0209,-0.6741,-0.0724
5,FootLeft,-0.0267,-0.3514,2.0067,0.0000,0.0000,0.0000,0.0000
5,HipRight,0.2104,0.3426,2.1659,0.6996,0.6938,-0.1056,-0.1342
5,KneeRight,0.2447,-0.0590,2.1722,0.7231,0.0362,0.6894,-0.0237
5,AnkleRight,0.3538,-0.3692,2.3291,0.7670,0.2591,0.5809,0.0845
5,FootRight,0.3048,-0.3966,2.1666,0.0000,0.0000,0.0000,0.0000
6,SpineBase,0.1198,0.3428,2.1980,0.0009,0.9993,0.0218,0.0292
6,SpineMid,0.1200,0.6579,2.2118,0.0009,0.9993,0.0218,0.0291
6,SpineShoulder,0.1194,0.8854,2.2160,-0.0010,0.9995,0.0093,0.0291
6,Neck,0.1191,0.9586,2.2147,-0.0025,0.9995,-0.0090,0.0291
6,Head,0.1600,1.0934,2.2279,0.0000,0.0000,0.0000,0.0000
6,ShoulderLeft,-0.0603,0.8390,2.2169,0.7905,-0.6124,-0.0028,0.0009
6,ElbowLeft,-0.3161,0.8751,2.2525,-0.6454,0.7536,0.1199,0.0343
6,WristLeft,-0.5207,0.8550,2.2696,0.5427,-0.5287,-0.5040,-0.4146
6,HandLeft,-0.5999,0.8680,2.2821,-0.4474,0.6050,0.4689,0.4625
6,HandTipLeft,-0.6850,0.8735,2.3150,0.0000,0.0000,0.0000,0.0000
6,ThumbLeft,-0.6095,0.9229,2.2598,0.0000,0.0000,0.0000,0.0000
6,ShoulderRight,0.3435,0.8639,2.2439,0.7381,0.6717,0.0498,0.0379
6,ElbowRight,0.5515,0.9207,2.2722,0.6060,0.7927,0.0477,0.0449
6,WristRight,0.7527,0.9134,2.2982,-0.0554,0.0358,0.7175,-0.6935
6,HandRight,0.8225,0.9115,2.2887,0.0353,-0.0598,0.7159,-0.6947
